filename,dataset,kind,label,label_name,n_components,microplot,replicate,year,illumination,datetime
grain110_x42y20-mix11_8000_us_2x_2020-12-03T110705_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix11,AUBUSSON+EXPERT,2,x42y20,,2020,8000,2020-12-03 11:07:05
grain110_x42y20-mix11_8000_us_2x_2020-12-03T110922_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix11,AUBUSSON+EXPERT,2,x42y20,,2020,8000,2020-12-03 11:09:22
grain110_x42y21-mix22_8000_us_2x_2020-12-10T155743_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix22,ACCROC+EXPERT,2,x42y21,,2020,8000,2020-12-10 15:57:43
grain110_x42y23-mix30_8000_us_2x_2021-02-22T105848_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix30,EXPERT+KALAHARI,2,x42y23,,2021,8000,2021-02-22 10:58:48
grain110_x42y24-mix40_8000_us_2x_2021-02-24T074553_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix40,BAGOU+BERGAMO,2,x42y24,,2021,8000,2021-02-24 07:45:53
grain110_x43y19-mix42_8000_us_2x_2021-02-22T094559_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix42,BERGAMO+BOREGAR,2,x43y19,,2021,8000,2021-02-22 09:45:59
grain110_x43y20-mix39_8000_us_2x_2021-02-24T082903_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix39,ACCROC+BAGOU,2,x43y20,,2021,8000,2021-02-24 08:29:03
grain110_x43y21-mix46_8000_us_2x_2021-02-22T091803_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix46,BELEPI+EXPERT,2,x43y21,,2021,8000,2021-02-22 09:18:03
grain110_x43y23-mix47_8000_us_2x_2021-02-22T092601_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix47,AUBUSSON+KALAHARI,2,x43y23,,2021,8000,2021-02-22 09:26:01
grain110_x43y24-mix52_8000_us_2x_2021-02-22T101505_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix52,BELEPI+BOREGAR+KALAHARI,3,x43y24,,2021,8000,2021-02-22 10:15:05
grain110_x44y19-mix50_8000_us_2x_2021-02-22T105107_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix50,ACCROC+BOREGAR+KALAHARI,3,x44y19,,2021,8000,2021-02-22 10:51:07
grain110_x44y20-mix27_8000_us_2x_2021-02-22T110246_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix27,BERGAMO+BOREGAR,2,x44y20,,2021,8000,2021-02-22 11:02:46
grain110_x44y22-mix07_8000_us_2x_2021-02-19T141910_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix07,AUBUSSON+BELEPI+EXPERT+KALAHARI,4,x44y22,,2021,8000,2021-02-19 14:19:10
grain110_x44y23-mix37_8000_us_2x_2020-12-11T163916_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix37,BOREGAR+KALAHARI,2,x44y23,,2020,8000,2020-12-11 16:39:16
grain110_x44y24-mix34_8000_us_2x_2021-02-22T111356_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix34,ACCROC+KALAHARI,2,x44y24,,2021,8000,2021-02-22 11:13:56
grain110_x45y20-mix16_8000_us_2x_2020-12-03T145828_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix16,BAGOU+KALAHARI,2,x45y20,,2020,8000,2020-12-03 14:58:28
grain110_x45y20-mix16_8000_us_2x_2020-12-03T150103_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix16,BAGOU+KALAHARI,2,x45y20,,2020,8000,2020-12-03 15:01:03
grain110_x45y20-mix16_8000_us_2x_2020-12-03T150329_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix16,BAGOU+KALAHARI,2,x45y20,,2020,8000,2020-12-03 15:03:29
grain110_x45y20-mix16_8000_us_2x_2020-12-03T150700_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix16,BAGOU+KALAHARI,2,x45y20,,2020,8000,2020-12-03 15:07:00
grain110_x45y21-mix2_8000_us_2x_2020-12-03T084520_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix02,BAGOU+BELEPI+BOREGAR+KALAHARI,4,x45y21,,2020,8000,2020-12-03 08:45:20
grain110_x45y21-mix2_8000_us_2x_2020-12-03T084750_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix02,BAGOU+BELEPI+BOREGAR+KALAHARI,4,x45y21,,2020,8000,2020-12-03 08:47:50
grain110_x45y21-mix2_8000_us_2x_2020-12-03T085117_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix02,BAGOU+BELEPI+BOREGAR+KALAHARI,4,x45y21,,2020,8000,2020-12-03 08:51:17
grain110_x45y21-mix2_8000_us_2x_2020-12-03T085403_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix02,BAGOU+BELEPI+BOREGAR+KALAHARI,4,x45y21,,2020,8000,2020-12-03 08:54:03
grain110_x45y22-mix45_8000_us_2x_2021-02-19T142422_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix45,AUBUSSON+BELEPI,2,x45y22,,2021,8000,2021-02-19 14:24:22
grain110_x45y23-mix51_8000_us_2x_2021-02-22T095420_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix51,ACCROC+BAGOU+BERGAMO,3,x45y23,,2021,8000,2021-02-22 09:54:20
grain110_x46y19-mix31_8000_us_2x_2020-12-11T154046_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix31,BOREGAR+KALAHARI,2,x46y19,,2020,8000,2020-12-11 15:40:46
grain110_x46y20-mix20_8000_us_2x_2021-02-24T075233_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix20,ACCROC+BOREGAR,2,x46y20,,2021,8000,2021-02-24 07:52:33
grain110_x46y21-mix30_8000_us_2x_2021-02-22T105440_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix30,EXPERT+KALAHARI,2,x46y21,,2021,8000,2021-02-22 10:54:40
grain110_x46y22-mix22_8000_us_2x_2020-12-11T143621_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix22,ACCROC+EXPERT,2,x46y22,,2020,8000,2020-12-11 14:36:21
grain110_x46y23-mix44_8000_us_2x_2020-12-11T162934_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix44,BELEPI+KALAHARI,2,x46y23,,2020,8000,2020-12-11 16:29:34
grain110_x46y24-mix36_8000_us_2x_2021-02-22T111801_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix36,AUBUSSON+KALAHARI,2,x46y24,,2021,8000,2021-02-22 11:18:01
grain110_x47y19-mix24_8000_us_2x_2021-02-22T100708_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix24,BOREGAR+EXPERT,2,x47y19,,2021,8000,2021-02-22 10:07:08
grain110_x47y20-mix15_8000_us_2x_2020-12-03T142822_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix15,BAGOU+BELEPI,2,x47y20,,2020,8000,2020-12-03 14:28:22
grain110_x47y20-mix15_8000_us_2x_2020-12-03T143228_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix15,BAGOU+BELEPI,2,x47y20,,2020,8000,2020-12-03 14:32:28
grain110_x47y20-mix15_8000_us_2x_2020-12-03T143423_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix15,BAGOU+BELEPI,2,x47y20,,2020,8000,2020-12-03 14:34:23
grain110_x47y20-mix15_8000_us_2x_2020-12-03T143642_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix15,BAGOU+BELEPI,2,x47y20,,2020,8000,2020-12-03 14:36:42
grain110_x47y21-mix23_8000_us_2x_2020-12-11T170048_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix23,BOREGAR+KALAHARI,2,x47y21,,2020,8000,2020-12-11 17:00:48
grain110_x47y22-mix13_8000_us_2x_2020-12-03T133807_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix13,BERGAMO+EXPERT,2,x47y22,,2020,8000,2020-12-03 13:38:07
grain110_x47y22-mix13_8000_us_2x_2020-12-03T134102_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix13,BERGAMO+EXPERT,2,x47y22,,2020,8000,2020-12-03 13:41:02
grain110_x47y22-mix13_8000_us_2x_2020-12-03T134456_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix13,BERGAMO+EXPERT,2,x47y22,,2020,8000,2020-12-03 13:44:56
grain110_x47y22-mix13_8000_us_2x_2020-12-03T134822_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix13,BERGAMO+EXPERT,2,x47y22,,2020,8000,2020-12-03 13:48:22
grain110_x47y23-mix21_8000_us_2x_2021-02-24T080227_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix21,ACCROC+KALAHARI,2,x47y23,,2021,8000,2021-02-24 08:02:27
grain110_x47y24-mix35_8000_us_2x_2021-02-24T081232_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix35,AUBUSSON+BOREGAR,2,x47y24,,2021,8000,2021-02-24 08:12:32
grain111_x28y19-mix34_8000_us_2x_2021-02-22T111017_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix34,ACCROC+KALAHARI,2,x28y19,,2021,8000,2021-02-22 11:10:17
grain111_x28y20-mix35_8000_us_2x_2021-02-24T081541_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix35,AUBUSSON+BOREGAR,2,x28y20,,2021,8000,2021-02-24 08:15:41
grain111_x28y23-mix18_8000_us_2x_2020-12-03T155658_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix18,BOREGAR+KALAHARI,2,x28y23,,2020,8000,2020-12-03 15:56:58
grain111_x28y23-mix18_8000_us_2x_2020-12-03T155950_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix18,BOREGAR+KALAHARI,2,x28y23,,2020,8000,2020-12-03 15:59:50
grain111_x28y23-mix18_8000_us_2x_2020-12-03T160216_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix18,BOREGAR+KALAHARI,2,x28y23,,2020,8000,2020-12-03 16:02:16
grain111_x28y23-mix18_8000_us_2x_2020-12-03T160450_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix18,BOREGAR+KALAHARI,2,x28y23,,2020,8000,2020-12-03 16:04:50
grain111_x28y24-mix17_8000_us_2x_2020-12-03T152311_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix17,BELEPI+BOREGAR,2,x28y24,,2020,8000,2020-12-03 15:23:11
grain111_x28y24-mix17_8000_us_2x_2020-12-03T152553_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix17,BELEPI+BOREGAR,2,x28y24,,2020,8000,2020-12-03 15:25:53
grain111_x28y24-mix17_8000_us_2x_2020-12-03T152811_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix17,BELEPI+BOREGAR,2,x28y24,,2020,8000,2020-12-03 15:28:11
grain111_x28y24-mix17_8000_us_2x_2020-12-03T153008_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix17,BELEPI+BOREGAR,2,x28y24,,2020,8000,2020-12-03 15:30:08
grain111_x29y19-mix6_8000_us_2x_2021-02-22T113049_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix06,ACCROC+BAGOU+BERGAMO+BOREGAR,4,x29y19,,2021,8000,2021-02-22 11:30:49
grain111_x29y20-mix47_8000_us_2x_2021-02-22T092933_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix47,AUBUSSON+KALAHARI,2,x29y20,,2021,8000,2021-02-22 09:29:33
grain111_x29y22-mix23_8000_us_2x_2020-12-11T165458_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix23,BOREGAR+KALAHARI,2,x29y22,,2020,8000,2020-12-11 16:54:58
grain111_x29y23-mix2_8000_us_2x_2020-12-02T165443_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix02,BAGOU+BELEPI+BOREGAR+KALAHARI,4,x29y23,,2020,8000,2020-12-02 16:54:43
grain111_x29y23-mix2_8000_us_2x_2020-12-02T165814_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix02,BAGOU+BELEPI+BOREGAR+KALAHARI,4,x29y23,,2020,8000,2020-12-02 16:58:14
grain111_x29y23-mix2_8000_us_2x_2020-12-02T170348_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix02,BAGOU+BELEPI+BOREGAR+KALAHARI,4,x29y23,,2020,8000,2020-12-02 17:03:48
grain111_x29y23-mix2_8000_us_2x_2020-12-02T170705_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix02,BAGOU+BELEPI+BOREGAR+KALAHARI,4,x29y23,,2020,8000,2020-12-02 17:07:05
grain111_x29y24-mix9_8000_us_2x_2020-12-03T094356_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix09,ACCROC+EXPERT,2,x29y24,,2020,8000,2020-12-03 09:43:56
grain111_x29y24-mix9_8000_us_2x_2020-12-03T094819_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix09,ACCROC+EXPERT,2,x29y24,,2020,8000,2020-12-03 09:48:19
grain111_x29y24-mix9_8000_us_2x_2020-12-03T095306_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix09,ACCROC+EXPERT,2,x29y24,,2020,8000,2020-12-03 09:53:06
grain111_x29y24-mix9_8000_us_2x_2020-12-03T095640_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix09,ACCROC+EXPERT,2,x29y24,,2020,8000,2020-12-03 09:56:40
grain111_x30y19-mix33_8000_us_2x_2021-02-24T082200_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix33,ACCROC+BOREGAR,2,x30y19,,2021,8000,2021-02-24 08:22:00
grain111_x30y20-mix13_8000_us_2x_2020-12-03T132602_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix13,BERGAMO+EXPERT,2,x30y20,,2020,8000,2020-12-03 13:26:02
grain111_x30y20-mix13_8000_us_2x_2020-12-03T132845_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix13,BERGAMO+EXPERT,2,x30y20,,2020,8000,2020-12-03 13:28:45
grain111_x30y20-mix13_8000_us_2x_2020-12-03T133132_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix13,BERGAMO+EXPERT,2,x30y20,,2020,8000,2020-12-03 13:31:32
grain111_x30y20-mix13_8000_us_2x_2020-12-03T133428_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix13,BERGAMO+EXPERT,2,x30y20,,2020,8000,2020-12-03 13:34:28
grain111_x30y22-mix28_8000_us_2x_2021-02-22T095844_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix28,BERGAMO+KALAHARI,2,x30y22,,2021,8000,2021-02-22 09:58:44
grain111_x30y23-mix20_8000_us_2x_2021-02-24T075537_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix20,ACCROC+BOREGAR,2,x30y23,,2021,8000,2021-02-24 07:55:37
grain111_x30y24-mix10_8000_us_2x_2020-12-03T104911_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix10,ACCROC+BERGAMO,2,x30y24,,2020,8000,2020-12-03 10:49:11
grain111_x30y24-mix10_8000_us_2x_2020-12-03T105212_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix10,ACCROC+BERGAMO,2,x30y24,,2020,8000,2020-12-03 10:52:12
grain111_x30y24-mix10_8000_us_2x_2020-12-03T105521_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix10,ACCROC+BERGAMO,2,x30y24,,2020,8000,2020-12-03 10:55:21
grain111_x30y24-mix10_8000_us_2x_2020-12-03T105805_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix10,ACCROC+BERGAMO,2,x30y24,,2020,8000,2020-12-03 10:58:05
grain111_x31y19-mix48_8000_us_2x_2021-02-22T102723_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix48,EXPERT+KALAHARI,2,x31y19,,2021,8000,2021-02-22 10:27:23
grain111_x31y20-mix49_8000_us_2x_2021-02-22T093805_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix49,AUBUSSON+EXPERT,2,x31y20,,2021,8000,2021-02-22 09:38:05
grain111_x31y21-mix26_8000_us_2x_2020-12-11T151643_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix26,BERGAMO+EXPERT,2,x31y21,,2020,8000,2020-12-11 15:16:43
grain111_x31y22-mix32_8000_us_2x_2020-12-11T164725_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix32,ACCROC+AUBUSSON,2,x31y22,,2020,8000,2020-12-11 16:47:25
grain111_x31y23-mix39_8000_us_2x_2021-02-24T082537_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix39,ACCROC+BAGOU,2,x31y23,,2021,8000,2021-02-24 08:25:37
grain111_x32y20-mix41_8000_us_2x_2021-02-22T090827_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix41,ACCROC+BOREGAR,2,x32y20,,2021,8000,2021-02-22 09:08:27
grain111_x32y20-mix45_8000_us_2x_2021-02-22T091351_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix45,AUBUSSON+BELEPI,2,x32y20,,2021,8000,2021-02-22 09:13:51
grain111_x32y21-mix14_8000_us_2x_2020-12-03T135431_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix14,BAGOU+BOREGAR,2,x32y21,,2020,8000,2020-12-03 13:54:31
grain111_x32y21-mix14_8000_us_2x_2020-12-03T135709_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix14,BAGOU+BOREGAR,2,x32y21,,2020,8000,2020-12-03 13:57:09
grain111_x32y21-mix14_8000_us_2x_2020-12-03T135955_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix14,BAGOU+BOREGAR,2,x32y21,,2020,8000,2020-12-03 13:59:55
grain111_x32y21-mix14_8000_us_2x_2020-12-03T140206_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix14,BAGOU+BOREGAR,2,x32y21,,2020,8000,2020-12-03 14:02:06
grain111_x32y22-mix24_8000_us_2x_2021-02-22T101101_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix24,BOREGAR+EXPERT,2,x32y22,,2021,8000,2021-02-22 10:11:01
grain111_x32y24-mix33_8000_us_2x_2021-02-24T081857_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix33,ACCROC+BOREGAR,2,x32y24,,2021,8000,2021-02-24 08:18:57
grain111_x33y19-mix12_8000_us_2x_2020-12-03T130335_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix12,AUBUSSON+BERGAMO,2,x33y19,,2020,8000,2020-12-03 13:03:35
grain111_x33y19-mix12_8000_us_2x_2020-12-03T130547_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix12,AUBUSSON+BERGAMO,2,x33y19,,2020,8000,2020-12-03 13:05:47
grain111_x33y19-mix12_8000_us_2x_2020-12-03T130810_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix12,AUBUSSON+BERGAMO,2,x33y19,,2020,8000,2020-12-03 13:08:10
grain111_x33y19-mix12_8000_us_2x_2020-12-03T131018_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix12,AUBUSSON+BERGAMO,2,x33y19,,2020,8000,2020-12-03 13:10:18
grain111_x33y20-mix5_8000_us_2x_2021-02-22T114438_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix05,ACCROC+AUBUSSON+BOREGAR+KALAHARI,4,x33y20,,2021,8000,2021-02-22 11:44:38
grain111_x33y21-mix36_8000_us_2x_2021-02-22T112204_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix36,AUBUSSON+KALAHARI,2,x33y21,,2021,8000,2021-02-22 11:22:04
grain111_x33y22-mix41_8000_us_2x_2021-02-22T115408_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix41,ACCROC+BOREGAR,2,x33y22,,2021,8000,2021-02-22 11:54:08
grain111_x33y23-mix49_8000_us_2x_2021-02-22T093348_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix49,AUBUSSON+EXPERT,2,x33y23,,2021,8000,2021-02-22 09:33:48
grain111_x34y19-mix44_8000_us_2x_2020-12-11T161353_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix44,BELEPI+KALAHARI,2,x34y19,,2020,8000,2020-12-11 16:13:53
grain111_x34y20-mix10_8000_us_2x_2020-12-03T103534_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix10,ACCROC+BERGAMO,2,x34y20,,2020,8000,2020-12-03 10:35:34
grain111_x34y20-mix10_8000_us_2x_2020-12-03T103741_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix10,ACCROC+BERGAMO,2,x34y20,,2020,8000,2020-12-03 10:37:41
grain111_x34y20-mix10_8000_us_2x_2020-12-03T104012_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix10,ACCROC+BERGAMO,2,x34y20,,2020,8000,2020-12-03 10:40:12
grain111_x34y20-mix10_8000_us_2x_2020-12-03T104219_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix10,ACCROC+BERGAMO,2,x34y20,,2020,8000,2020-12-03 10:42:19
grain111_x34y22-mix31_8000_us_2x_2020-12-11T145215_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix31,BOREGAR+KALAHARI,2,x34y22,,2020,8000,2020-12-11 14:52:15
grain111_x34y23-mix29_8000_us_2x_2021-02-22T103143_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix29,BOREGAR+EXPERT,2,x34y23,,2021,8000,2021-02-22 10:31:43
grain111_x34y24-mix14_8000_us_2x_2020-12-03T140554_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix14,BAGOU+BOREGAR,2,x34y24,,2020,8000,2020-12-03 14:05:54
grain111_x34y24-mix14_8000_us_2x_2020-12-03T140813_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix14,BAGOU+BOREGAR,2,x34y24,,2020,8000,2020-12-03 14:08:13
grain111_x34y24-mix14_8000_us_2x_2020-12-03T141042_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix14,BAGOU+BOREGAR,2,x34y24,,2020,8000,2020-12-03 14:10:42
grain111_x34y24-mix14_8000_us_2x_2020-12-03T141301_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix14,BAGOU+BOREGAR,2,x34y24,,2020,8000,2020-12-03 14:13:01
grain111_x35y20-mix9_8000_us_2x_2020-12-03T100120_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix09,ACCROC+EXPERT,2,x35y20,,2020,8000,2020-12-03 10:01:20
grain111_x35y20-mix9_8000_us_2x_2020-12-03T100405_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix09,ACCROC+EXPERT,2,x35y20,,2020,8000,2020-12-03 10:04:05
grain111_x35y20-mix9_8000_us_2x_2020-12-03T100710_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix09,ACCROC+EXPERT,2,x35y20,,2020,8000,2020-12-03 10:07:10
grain111_x35y20-mix9_8000_us_2x_2020-12-03T100943_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix09,ACCROC+EXPERT,2,x35y20,,2020,8000,2020-12-03 10:09:43
grain111_x35y21-mix40_8000_us_2x_2021-02-24T074906_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix40,BAGOU+BERGAMO,2,x35y21,,2021,8000,2021-02-24 07:49:06
grain111_x35y22-mix42_8000_us_2x_2021-02-22T094208_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix42,BERGAMO+BOREGAR,2,x35y22,,2021,8000,2021-02-22 09:42:08
grain111_x35y23-mix12_8000_us_2x_2020-12-03T131330_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix12,AUBUSSON+BERGAMO,2,x35y23,,2020,8000,2020-12-03 13:13:30
grain111_x35y23-mix12_8000_us_2x_2020-12-03T131548_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix12,AUBUSSON+BERGAMO,2,x35y23,,2020,8000,2020-12-03 13:15:48
grain111_x35y23-mix12_8000_us_2x_2020-12-03T132005_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix12,AUBUSSON+BERGAMO,2,x35y23,,2020,8000,2020-12-03 13:20:05
grain111_x35y23-mix12_8000_us_2x_2020-12-03T132221_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix12,AUBUSSON+BERGAMO,2,x35y23,,2020,8000,2020-12-03 13:22:21
grain111_x35y24-mix48_8000_us_2x_2021-02-22T102329_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix48,EXPERT+KALAHARI,2,x35y24,,2021,8000,2021-02-22 10:23:29
grain111_x36y19-mix18_8000_us_2x_2020-12-03T154545_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix18,BOREGAR+KALAHARI,2,x36y19,,2020,8000,2020-12-03 15:45:45
grain111_x36y19-mix18_8000_us_2x_2020-12-03T154851_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix18,BOREGAR+KALAHARI,2,x36y19,,2020,8000,2020-12-03 15:48:51
grain111_x36y19-mix18_8000_us_2x_2020-12-03T155123_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix18,BOREGAR+KALAHARI,2,x36y19,,2020,8000,2020-12-03 15:51:23
grain111_x36y19-mix18_8000_us_2x_2020-12-03T155332_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix18,BOREGAR+KALAHARI,2,x36y19,,2020,8000,2020-12-03 15:53:32
grain111_x36y20-mix28_8000_us_2x_2021-02-22T100233_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix28,BERGAMO+KALAHARI,2,x36y20,,2021,8000,2021-02-22 10:02:33
grain111_x36y21-mix4_8000_us_2x_2021-02-22T115050_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix04,BERGAMO+BOREGAR+EXPERT+KALAHARI,4,x36y21,,2021,8000,2021-02-22 11:50:50
grain111_x36y22-mix16_8000_us_2x_2020-12-03T151116_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix16,BAGOU+KALAHARI,2,x36y22,,2020,8000,2020-12-03 15:11:16
grain111_x36y22-mix16_8000_us_2x_2020-12-03T151349_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix16,BAGOU+KALAHARI,2,x36y22,,2020,8000,2020-12-03 15:13:49
grain111_x36y22-mix16_8000_us_2x_2020-12-03T151656_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix16,BAGOU+KALAHARI,2,x36y22,,2020,8000,2020-12-03 15:16:56
grain111_x36y22-mix16_8000_us_2x_2020-12-03T151856_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix16,BAGOU+KALAHARI,2,x36y22,,2020,8000,2020-12-03 15:18:56
grain111_x36y23-mix43_8000_us_2x_2020-12-11T153119_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix43,ACCROC+BERGAMO,2,x36y23,,2020,8000,2020-12-11 15:31:19
grain111_x36y24-mix26_8000_us_2x_2020-12-11T151105_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix26,BERGAMO+EXPERT,2,x36y24,,2020,8000,2020-12-11 15:11:05
