filename,dataset,kind,label,label_name,n_components,microplot,replicate,year,illumination,datetime,area,fill_frac,refl0,refl1,refl2,brightness,spectralon0,spectralon1,spectralon2
grain110_x46y20-mix20_8000_us_2x_2021-02-24T075233_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix20,ACCROC+BOREGAR,2,x46y20,,2021,8000,2021-02-24 07:52:33,7673,0.12082703451751071,0.14805560169170742,0.23569344841989268,0.27001052294796307,0.21791985768652103,2647.1220706006325,14127.756886195995,23731.221844046366
grain111_x30y23-mix20_8000_us_2x_2021-02-24T075537_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix20,ACCROC+BOREGAR,2,x30y23,,2021,8000,2021-02-24 07:55:37,8199,0.12910997732426305,0.18693907369437338,0.2925205393189302,0.32587001908029756,0.26844321069786703,2652.0417070600633,14147.784899894627,23752.32339304531
grain111_x46y20-mix20_8000_us_2x_2021-02-24T075233_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix20,ACCROC+BOREGAR,2,x46y20,,2021,8000,2021-02-24 07:52:33,7419,0.11682728647014361,0.12677095571977443,0.21754838418135372,0.2623114364252316,0.20221025877545326,2647.1220706006325,14127.756886195995,23731.221844046366
grain112_x30y23-mix20_8000_us_2x_2021-02-24T075537_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix20,ACCROC+BOREGAR,2,x30y23,,2021,8000,2021-02-24 07:55:37,4497,0.07081443688586546,0.1622504061773292,0.2592751696042772,0.29154968171677714,0.2376917524994612,2652.0417070600633,14147.784899894627,23752.32339304531
grain112_x46y20-mix20_8000_us_2x_2021-02-24T075233_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix20,ACCROC+BOREGAR,2,x46y20,,2021,8000,2021-02-24 07:52:33,6938,0.10925296044343663,0.18942229314138523,0.30555227978837013,0.36254246920288197,0.2858390140442124,2647.1220706006325,14127.756886195995,23731.221844046366
grain113_x30y23-mix20_8000_us_2x_2021-02-24T075537_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix20,ACCROC+BOREGAR,2,x30y23,,2021,8000,2021-02-24 07:55:37,7926,0.12481103552532125,0.1962158421042374,0.3090774458109814,0.3469086874398049,0.2840673251183412,2652.0417070600633,14147.784899894627,23752.32339304531
grain113_x46y20-mix20_8000_us_2x_2021-02-24T075233_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix20,ACCROC+BOREGAR,2,x46y20,,2021,8000,2021-02-24 07:52:33,8758,0.13791257243638197,0.2112599977877821,0.3110625387400913,0.33380682738024325,0.2853764546360389,2647.1220706006325,14127.756886195995,23731.221844046366
grain114_x30y23-mix20_8000_us_2x_2021-02-24T075537_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix20,ACCROC+BOREGAR,2,x30y23,,2021,8000,2021-02-24 07:55:37,7927,0.12482678256487781,0.21426177558800918,0.36769760779474336,0.4303682375537534,0.33744254031216864,2652.0417070600633,14147.784899894627,23752.32339304531
grain114_x46y20-mix20_8000_us_2x_2021-02-24T075233_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix20,ACCROC+BOREGAR,2,x46y20,,2021,8000,2021-02-24 07:52:33,7997,0.12592907533383724,0.19414004884888653,0.29153654481902636,0.31628689485247824,0.26732116284013036,2647.1220706006325,14127.756886195995,23731.221844046366
grain115_x30y23-mix20_8000_us_2x_2021-02-24T075537_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix20,ACCROC+BOREGAR,2,x30y23,,2021,8000,2021-02-24 07:55:37,7572,0.11923658352229781,0.2033114308551537,0.3202542270489975,0.3538033480958771,0.29245633533334275,2652.0417070600633,14147.784899894627,23752.32339304531
grain115_x46y20-mix20_8000_us_2x_2021-02-24T075233_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix20,ACCROC+BOREGAR,2,x46y20,,2021,8000,2021-02-24 07:52:33,6387,0.10057634164777023,0.15506909226213253,0.2528374472166556,0.2994770475813225,0.23579452902003686,2647.1220706006325,14127.756886195995,23731.221844046366
grain116_x30y23-mix20_8000_us_2x_2021-02-24T075537_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix20,ACCROC+BOREGAR,2,x30y23,,2021,8000,2021-02-24 07:55:37,8740,0.1376291257243638,0.2150466792936118,0.32661927656206713,0.3597592532415483,0.3004750696990757,2652.0417070600633,14147.784899894627,23752.32339304531
grain116_x46y20-mix20_8000_us_2x_2021-02-24T075233_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix20,ACCROC+BOREGAR,2,x46y20,,2021,8000,2021-02-24 07:52:33,5945,0.09361615016376922,0.14776527872225925,0.24837633008364723,0.28979299839911465,0.2286448690683404,2647.1220706006325,14127.756886195995,23731.221844046366
grain117_x30y23-mix20_8000_us_2x_2021-02-24T075537_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix20,ACCROC+BOREGAR,2,x30y23,,2021,8000,2021-02-24 07:55:37,9015,0.14195956160241874,0.21876536340729594,0.3333821536816549,0.37309051711661,0.3084126780685203,2652.0417070600633,14147.784899894627,23752.32339304531
grain117_x46y20-mix20_8000_us_2x_2021-02-24T075233_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix20,ACCROC+BOREGAR,2,x46y20,,2021,8000,2021-02-24 07:52:33,6348,0.09996220710506425,0.18662772953025827,0.2887014631264781,0.31267551559721984,0.26266823608465206,2647.1220706006325,14127.756886195995,23731.221844046366
grain118_x30y23-mix20_8000_us_2x_2021-02-24T075537_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix20,ACCROC+BOREGAR,2,x30y23,,2021,8000,2021-02-24 07:55:37,10435,0.16432035777273873,0.20527090699437234,0.31302196445943314,0.3487490774925305,0.289013982982112,2652.0417070600633,14147.784899894627,23752.32339304531
grain118_x46y20-mix20_8000_us_2x_2021-02-24T075233_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix20,ACCROC+BOREGAR,2,x46y20,,2021,8000,2021-02-24 07:52:33,8707,0.13710947341899724,0.1955781017832987,0.30293332400832235,0.34373965019894664,0.28075035866352255,2647.1220706006325,14127.756886195995,23731.221844046366
grain119_x30y23-mix20_8000_us_2x_2021-02-24T075537_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix20,ACCROC+BOREGAR,2,x30y23,,2021,8000,2021-02-24 07:55:37,7779,0.12249622071050642,0.23061819522444096,0.38698621941969275,0.4560203101578158,0.3578749082673165,2652.0417070600633,14147.784899894627,23752.32339304531
grain119_x46y20-mix20_8000_us_2x_2021-02-24T075233_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix20,ACCROC+BOREGAR,2,x46y20,,2021,8000,2021-02-24 07:52:33,8486,0.13362937767699673,0.22595841252704804,0.37231992154806126,0.42039354419293,0.3395572927560131,2647.1220706006325,14127.756886195995,23731.221844046366
grain11_x30y23-mix20_8000_us_2x_2021-02-24T075537_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix20,ACCROC+BOREGAR,2,x30y23,,2021,8000,2021-02-24 07:55:37,8132,0.12805492567397328,0.2294702815164332,0.3671050590934993,0.4247735925582745,0.3404496443894023,2652.0417070600633,14147.784899894627,23752.32339304531
grain11_x46y20-mix20_8000_us_2x_2021-02-24T075233_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix20,ACCROC+BOREGAR,2,x46y20,,2021,8000,2021-02-24 07:52:33,8266,0.1301650289745528,0.15633859555855856,0.2799299290649391,0.34142071846511207,0.25922974769620327,2647.1220706006325,14127.756886195995,23731.221844046366
grain120_x30y23-mix20_8000_us_2x_2021-02-24T075537_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix20,ACCROC+BOREGAR,2,x30y23,,2021,8000,2021-02-24 07:55:37,6750,0.10629251700680271,0.15811718546881248,0.2957127001941817,0.3614269169312746,0.27175226753142295,2652.0417070600633,14147.784899894627,23752.32339304531
grain120_x46y20-mix20_8000_us_2x_2021-02-24T075233_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix20,ACCROC+BOREGAR,2,x46y20,,2021,8000,2021-02-24 07:52:33,7306,0.11504787100025195,0.15105661858643224,0.23729045437230498,0.2797629160888829,0.22270332968254003,2647.1220706006325,14127.756886195995,23731.221844046366
grain121_x30y23-mix20_8000_us_2x_2021-02-24T075537_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix20,ACCROC+BOREGAR,2,x30y23,,2021,8000,2021-02-24 07:55:37,9146,0.14402242378432856,0.14501190431168934,0.2246947387719308,0.2606780538755619,0.21012823231972733,2652.0417070600633,14147.784899894627,23752.32339304531
grain121_x46y20-mix20_8000_us_2x_2021-02-24T075233_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix20,ACCROC+BOREGAR,2,x46y20,,2021,8000,2021-02-24 07:52:33,7617,0.11994520030234317,0.16814737531228366,0.26088062303107556,0.2916631339293416,0.24023037742423362,2647.1220706006325,14127.756886195995,23731.221844046366
grain122_x30y23-mix20_8000_us_2x_2021-02-24T075537_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix20,ACCROC+BOREGAR,2,x30y23,,2021,8000,2021-02-24 07:55:37,9291,0.14630574452003023,0.20599811923857117,0.3205808151992621,0.36158877358484703,0.2960559026742268,2652.0417070600633,14147.784899894627,23752.32339304531
grain122_x46y20-mix20_8000_us_2x_2021-02-24T075233_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix20,ACCROC+BOREGAR,2,x46y20,,2021,8000,2021-02-24 07:52:33,8234,0.12966112370874275,0.14039186283653582,0.2515694729078269,0.31026940099839867,0.23407691224758712,2647.1220706006325,14127.756886195995,23731.221844046366
grain123_x30y23-mix20_8000_us_2x_2021-02-24T075537_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix20,ACCROC+BOREGAR,2,x30y23,,2021,8000,2021-02-24 07:55:37,9310,0.14660493827160495,0.17398910257684536,0.30444018725436617,0.37488175918113703,0.2844370163374495,2652.0417070600633,14147.784899894627,23752.32339304531
grain123_x46y20-mix20_8000_us_2x_2021-02-24T075233_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix20,ACCROC+BOREGAR,2,x46y20,,2021,8000,2021-02-24 07:52:33,7174,0.11296926177878559,0.14229013193605491,0.23260640844973196,0.27037573863050285,0.21509075967209657,2647.1220706006325,14127.756886195995,23731.221844046366
grain124_x30y23-mix20_8000_us_2x_2021-02-24T075537_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix20,ACCROC+BOREGAR,2,x30y23,,2021,8000,2021-02-24 07:55:37,9993,0.15736016628873772,0.19618500020850468,0.3014229128258957,0.33917972968366866,0.2789292142393563,2652.0417070600633,14147.784899894627,23752.32339304531
grain124_x46y20-mix20_8000_us_2x_2021-02-24T075233_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix20,ACCROC+BOREGAR,2,x46y20,,2021,8000,2021-02-24 07:52:33,9726,0.1531557067271353,0.18554080595817463,0.2963599573973823,0.3295655308311013,0.27048876472888606,2647.1220706006325,14127.756886195995,23731.221844046366
grain125_x30y23-mix20_8000_us_2x_2021-02-24T075537_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix20,ACCROC+BOREGAR,2,x30y23,,2021,8000,2021-02-24 07:55:37,6326,0.09961577223481985,0.19316609706883275,0.28259772422750584,0.31463957691878275,0.26346779940504045,2652.0417070600633,14147.784899894627,23752.32339304531
grain125_x46y20-mix20_8000_us_2x_2021-02-24T075233_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix20,ACCROC+BOREGAR,2,x46y20,,2021,8000,2021-02-24 07:52:33,9292,0.1463214915595868,0.1988561706813009,0.36266448849853855,0.4425374616171509,0.33468604026566345,2647.1220706006325,14127.756886195995,23731.221844046366
grain126_x30y23-mix20_8000_us_2x_2021-02-24T075537_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix20,ACCROC+BOREGAR,2,x30y23,,2021,8000,2021-02-24 07:55:37,7357,0.11585097001763668,0.13470147120780387,0.22068162482054007,0.2597952102788382,0.20505943543572736,2652.0417070600633,14147.784899894627,23752.32339304531
grain126_x46y20-mix20_8000_us_2x_2021-02-24T075233_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix20,ACCROC+BOREGAR,2,x46y20,,2021,8000,2021-02-24 07:52:33,9321,0.14677815570672714,0.250169947200491,0.380903228183563,0.4247827581022405,0.3519519778287648,2647.1220706006325,14127.756886195995,23731.221844046366
grain127_x30y23-mix20_8000_us_2x_2021-02-24T075537_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix20,ACCROC+BOREGAR,2,x30y23,,2021,8000,2021-02-24 07:55:37,9393,0.1479119425547997,0.1820783865240376,0.2700751001879497,0.31948436485489023,0.2572126171889592,2652.0417070600633,14147.784899894627,23752.32339304531
grain127_x46y20-mix20_8000_us_2x_2021-02-24T075233_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix20,ACCROC+BOREGAR,2,x46y20,,2021,8000,2021-02-24 07:52:33,6907,0.10876480221718317,0.20716033205864146,0.3439082580895234,0.4182244645252346,0.32309768489113316,2647.1220706006325,14127.756886195995,23731.221844046366
grain128_x30y23-mix20_8000_us_2x_2021-02-24T075537_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix20,ACCROC+BOREGAR,2,x30y23,,2021,8000,2021-02-24 07:55:37,10613,0.167123330813807,0.1612002378030194,0.24149873685820136,0.2765302160190914,0.2264097302267707,2652.0417070600633,14147.784899894627,23752.32339304531
grain128_x46y20-mix20_8000_us_2x_2021-02-24T075233_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix20,ACCROC+BOREGAR,2,x46y20,,2021,8000,2021-02-24 07:52:33,8719,0.137298437893676,0.13195236393347054,0.21853096142005565,0.258158432383516,0.2028805859123474,2647.1220706006325,14127.756886195995,23731.221844046366
grain129_x30y23-mix20_8000_us_2x_2021-02-24T075537_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix20,ACCROC+BOREGAR,2,x30y23,,2021,8000,2021-02-24 07:55:37,7408,0.11665406903502142,0.15653613058753643,0.26465871366654303,0.325443182519579,0.2488793422578862,2652.0417070600633,14147.784899894627,23752.32339304531
grain129_x46y20-mix20_8000_us_2x_2021-02-24T075233_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix20,ACCROC+BOREGAR,2,x46y20,,2021,8000,2021-02-24 07:52:33,6225,0.09802532123960696,0.1807795829136592,0.2938443142459199,0.3447422526916664,0.27312204995041517,2647.1220706006325,14127.756886195995,23731.221844046366
grain12_x30y23-mix20_8000_us_2x_2021-02-24T075537_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix20,ACCROC+BOREGAR,2,x30y23,,2021,8000,2021-02-24 07:55:37,8991,0.14158163265306123,0.23923753577018828,0.4108487729886905,0.49219858106417524,0.380761629941018,2652.0417070600633,14147.784899894627,23752.32339304531
grain12_x46y20-mix20_8000_us_2x_2021-02-24T075233_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix20,ACCROC+BOREGAR,2,x46y20,,2021,8000,2021-02-24 07:52:33,8530,0.13432224741748552,0.13010726060879016,0.22583893137820502,0.28906207414323637,0.21500275537674385,2647.1220706006325,14127.756886195995,23731.221844046366
grain130_x30y23-mix20_8000_us_2x_2021-02-24T075537_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix20,ACCROC+BOREGAR,2,x30y23,,2021,8000,2021-02-24 07:55:37,8232,0.12962962962962962,0.2188861094624734,0.35464774018588374,0.40727048255345066,0.32693477740060256,2652.0417070600633,14147.784899894627,23752.32339304531
grain130_x46y20-mix20_8000_us_2x_2021-02-24T075233_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix20,ACCROC+BOREGAR,2,x46y20,,2021,8000,2021-02-24 07:52:33,6251,0.0984347442680776,0.11434331323835634,0.1932120490351166,0.23839993611614727,0.18198509946320673,2647.1220706006325,14127.756886195995,23731.221844046366
grain131_x30y23-mix20_8000_us_2x_2021-02-24T075537_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix20,ACCROC+BOREGAR,2,x30y23,,2021,8000,2021-02-24 07:55:37,8600,0.13542454018644495,0.2460926670723195,0.36504164009978085,0.3949342842993107,0.33535619715713705,2652.0417070600633,14147.784899894627,23752.32339304531
grain131_x46y20-mix20_8000_us_2x_2021-02-24T075233_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix20,ACCROC+BOREGAR,2,x46y20,,2021,8000,2021-02-24 07:52:33,7214,0.11359914336104812,0.17174787236545755,0.2809211332568684,0.33726209757829456,0.26331036773354016,2647.1220706006325,14127.756886195995,23731.221844046366
grain0_x40y19-mix21_8000_us_2x_2021-02-24T075909_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix21,ACCROC+KALAHARI,2,x40y19,,2021,8000,2021-02-24 07:59:09,6085,0.09582073570168809,0.20243445467030316,0.4106614724938463,0.4862827458770072,0.3664595576803856,2665.129362486828,14204.147476290833,23849.444099051634
grain0_x47y23-mix21_8000_us_2x_2021-02-24T080227_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix21,ACCROC+KALAHARI,2,x47y23,,2021,8000,2021-02-24 08:02:27,9338,0.1470458553791887,0.2456688284538551,0.37186495908920375,0.40764201409958445,0.3417252672142144,2655.9737934668074,14175.784267650159,23793.561285563752
grain100_x40y19-mix21_8000_us_2x_2021-02-24T075909_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix21,ACCROC+KALAHARI,2,x40y19,,2021,8000,2021-02-24 07:59:09,7207,0.11348891408415218,0.13027804191999737,0.2312339234081996,0.28912084367079666,0.21687760299966455,2665.129362486828,14204.147476290833,23849.444099051634
grain100_x47y23-mix21_8000_us_2x_2021-02-24T080227_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix21,ACCROC+KALAHARI,2,x47y23,,2021,8000,2021-02-24 08:02:27,5698,0.08972663139329806,0.18691675870999383,0.27042268276034553,0.293351467383245,0.2502303029511948,2655.9737934668074,14175.784267650159,23793.561285563752
grain101_x40y19-mix21_8000_us_2x_2021-02-24T075909_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix21,ACCROC+KALAHARI,2,x40y19,,2021,8000,2021-02-24 07:59:09,6566,0.10339506172839506,0.1182701161501665,0.20455248714462793,0.238624144811748,0.18714891603551412,2665.129362486828,14204.147476290833,23849.444099051634
grain101_x47y23-mix21_8000_us_2x_2021-02-24T080227_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix21,ACCROC+KALAHARI,2,x47y23,,2021,8000,2021-02-24 08:02:27,4286,0.06749181153943058,0.19329447383788573,0.2847148573933459,0.31730237072797096,0.26510390065306755,2655.9737934668074,14175.784267650159,23793.561285563752
grain102_x40y19-mix21_8000_us_2x_2021-02-24T075909_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix21,ACCROC+KALAHARI,2,x40y19,,2021,8000,2021-02-24 07:59:09,6738,0.10610355253212396,0.22958558484837596,0.40392327706812453,0.4829483251486481,0.3721523956883828,2665.129362486828,14204.147476290833,23849.444099051634
grain102_x47y23-mix21_8000_us_2x_2021-02-24T080227_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix21,ACCROC+KALAHARI,2,x47y23,,2021,8000,2021-02-24 08:02:27,6326,0.09961577223481985,0.20121091408498193,0.30348189678730314,0.33286119306282946,0.2791846679783715,2655.9737934668074,14175.784267650159,23793.561285563752
grain103_x40y19-mix21_8000_us_2x_2021-02-24T075909_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix21,ACCROC+KALAHARI,2,x40y19,,2021,8000,2021-02-24 07:59:09,8109,0.12769274376417233,0.15402143245629865,0.272162783754842,0.332661823654583,0.25294867995524123,2665.129362486828,14204.147476290833,23849.444099051634
grain103_x47y23-mix21_8000_us_2x_2021-02-24T080227_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix21,ACCROC+KALAHARI,2,x47y23,,2021,8000,2021-02-24 08:02:27,8565,0.13487339380196522,0.17278397002389143,0.2623473918570246,0.3084391809065153,0.24785684759581042,2655.9737934668074,14175.784267650159,23793.561285563752
grain104_x40y19-mix21_8000_us_2x_2021-02-24T075909_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix21,ACCROC+KALAHARI,2,x40y19,,2021,8000,2021-02-24 07:59:09,8642,0.13608591584782062,0.1988596378647958,0.31024223511495,0.3532298327353059,0.28744390190501723,2665.129362486828,14204.147476290833,23849.444099051634
grain104_x47y23-mix21_8000_us_2x_2021-02-24T080227_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix21,ACCROC+KALAHARI,2,x47y23,,2021,8000,2021-02-24 08:02:27,5285,0.08322310405643739,0.18116449790167172,0.2673268705435204,0.2936909832580539,0.24739411723441532,2655.9737934668074,14175.784267650159,23793.561285563752
grain105_x40y19-mix21_8000_us_2x_2021-02-24T075909_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix21,ACCROC+KALAHARI,2,x40y19,,2021,8000,2021-02-24 07:59:09,8528,0.1342907533383724,0.18120847606173823,0.3821907823432219,0.46662912975856485,0.34334279605450835,2665.129362486828,14204.147476290833,23849.444099051634
grain105_x47y23-mix21_8000_us_2x_2021-02-24T080227_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix21,ACCROC+KALAHARI,2,x47y23,,2021,8000,2021-02-24 08:02:27,7901,0.12441735953640716,0.2026395243564124,0.30463476929114136,0.3379701509478938,0.2817481481984825,2655.9737934668074,14175.784267650159,23793.561285563752
grain106_x40y19-mix21_8000_us_2x_2021-02-24T075909_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix21,ACCROC+KALAHARI,2,x40y19,,2021,8000,2021-02-24 07:59:09,0,0.0,0.0,0.0,0.0,0.0,2665.129362486828,14204.147476290833,23849.444099051634
grain106_x47y23-mix21_8000_us_2x_2021-02-24T080227_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix21,ACCROC+KALAHARI,2,x47y23,,2021,8000,2021-02-24 08:02:27,8692,0.13687326782564876,0.21849100361781887,0.3435581490402016,0.3786810257836712,0.3135767261472306,2655.9737934668074,14175.784267650159,23793.561285563752
grain107_x40y19-mix21_8000_us_2x_2021-02-24T075909_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix21,ACCROC+KALAHARI,2,x40y19,,2021,8000,2021-02-24 07:59:09,8261,0.13008629377676997,0.1101667386765238,0.19374389033026135,0.23598795172016943,0.1799661935756515,2665.129362486828,14204.147476290833,23849.444099051634
grain107_x47y23-mix21_8000_us_2x_2021-02-24T080227_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix21,ACCROC+KALAHARI,2,x47y23,,2021,8000,2021-02-24 08:02:27,7218,0.11366213151927437,0.1985255255111889,0.30688490414176395,0.33936793603911797,0.28159278856402364,2655.9737934668074,14175.784267650159,23793.561285563752
grain108_x40y19-mix21_8000_us_2x_2021-02-24T075909_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix21,ACCROC+KALAHARI,2,x40y19,,2021,8000,2021-02-24 07:59:09,7689,0.12107898715041572,0.2084670307402578,0.31303148785916446,0.3441897311441399,0.28856274991452074,2665.129362486828,14204.147476290833,23849.444099051634
grain108_x47y23-mix21_8000_us_2x_2021-02-24T080227_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix21,ACCROC+KALAHARI,2,x47y23,,2021,8000,2021-02-24 08:02:27,6762,0.10648148148148148,0.1908655807152358,0.30887996811540036,0.3447077039970253,0.2814844176092205,2655.9737934668074,14175.784267650159,23793.561285563752
grain109_x40y19-mix21_8000_us_2x_2021-02-24T075909_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix21,ACCROC+KALAHARI,2,x40y19,,2021,8000,2021-02-24 07:59:09,7151,0.11260707986898463,0.164077533615508,0.2592715180115538,0.293167740667948,0.23883893076500326,2665.129362486828,14204.147476290833,23849.444099051634
grain109_x47y23-mix21_8000_us_2x_2021-02-24T080227_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix21,ACCROC+KALAHARI,2,x47y23,,2021,8000,2021-02-24 08:02:27,6226,0.09804106827916352,0.260490878464049,0.4276853323592798,0.48080900768185003,0.3896617395017263,2655.9737934668074,14175.784267650159,23793.561285563752
grain10_x40y19-mix21_8000_us_2x_2021-02-24T075909_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix21,ACCROC+KALAHARI,2,x40y19,,2021,8000,2021-02-24 07:59:09,7865,0.12385046611237087,0.15066792000133092,0.2444121382137901,0.30229151747613364,0.23245719189708489,2665.129362486828,14204.147476290833,23849.444099051634
grain10_x47y23-mix21_8000_us_2x_2021-02-24T080227_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix21,ACCROC+KALAHARI,2,x47y23,,2021,8000,2021-02-24 08:02:27,16254,0.25595238095238093,0.2137141795502448,0.3280150657257833,0.3690022758943435,0.30357717372345716,2655.9737934668074,14175.784267650159,23793.561285563752
grain110_x40y19-mix21_8000_us_2x_2021-02-24T075909_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix21,ACCROC+KALAHARI,2,x40y19,,2021,8000,2021-02-24 07:59:09,7270,0.11448097757621567,0.187784418837982,0.312994357010863,0.3689065962077165,0.2898951240188538,2665.129362486828,14204.147476290833,23849.444099051634
grain110_x47y23-mix21_8000_us_2x_2021-02-24T080227_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix21,ACCROC+KALAHARI,2,x47y23,,2021,8000,2021-02-24 08:02:27,9155,0.14416414714033762,0.15684476768076677,0.24762390753652364,0.29035357991962607,0.23160741837897217,2655.9737934668074,14175.784267650159,23793.561285563752
grain111_x40y19-mix21_8000_us_2x_2021-02-24T075909_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix21,ACCROC+KALAHARI,2,x40y19,,2021,8000,2021-02-24 07:59:09,7480,0.11778785588309398,0.24411218684840097,0.45041119753686704,0.5423408614446353,0.4122880819433011,2665.129362486828,14204.147476290833,23849.444099051634
grain111_x47y23-mix21_8000_us_2x_2021-02-24T080227_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix21,ACCROC+KALAHARI,2,x47y23,,2021,8000,2021-02-24 08:02:27,7427,0.11695326278659612,0.16968452520937985,0.25860352614088966,0.29640562975081847,0.24156456036702934,2655.9737934668074,14175.784267650159,23793.561285563752
grain112_x40y19-mix21_8000_us_2x_2021-02-24T075909_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix21,ACCROC+KALAHARI,2,x40y19,,2021,8000,2021-02-24 07:59:09,10270,0.16172209624590578,0.22332404777454148,0.3752157125574842,0.43846285994790823,0.3456675400933113,2665.129362486828,14204.147476290833,23849.444099051634
grain112_x47y23-mix21_8000_us_2x_2021-02-24T080227_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix21,ACCROC+KALAHARI,2,x47y23,,2021,8000,2021-02-24 08:02:27,5927,0.09333270345175107,0.15431129798853446,0.27937369387512895,0.35778682380452065,0.26382393855606134,2655.9737934668074,14175.784267650159,23793.561285563752
grain113_x40y19-mix21_8000_us_2x_2021-02-24T075909_corr,perfomix_2019-2020_IE_HSI_mix_processed,mix,mix21,ACCROC+KALAHARI,2,x40y19,,2021,8000,2021-02-24 07:59:09,9219,0.14517195767195767,0.16337268008627603,0.25560470692806114,0.3006378187174125,0.23987173524391658,2665.129362486828,14204.147476290833,23849.444099051634
